id,code,path,message,stack,timestamp,user_id,tenant_id
1035,ERR-20250408-VTK1QS,/api/get_transaction/TID-9573,Transaction not found,,2025-04-08T08:32:09.763Z,,
1036,ERR-20250408-VTK1QS,/api/get_transaction/TID-9573,[ERR-20250408-VTK1QS] Transaction not found,"Error: [ERR-20250408-VTK1QS] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T08:32:09.776Z,,
1037,ERR-20250408-CH7WG1,/api/get_transaction/TID-9573,Transaction not found,,2025-04-08T08:33:30.887Z,,
1038,ERR-20250408-CH7WG1,/api/get_transaction/TID-9573,[ERR-20250408-CH7WG1] Transaction not found,"Error: [ERR-20250408-CH7WG1] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T08:33:30.896Z,,
1039,ERR-20250408-Z8XM1N,/api/get_transaction/TID-9573,Transaction not found,,2025-04-08T08:33:45.270Z,,
1040,ERR-20250408-Z8XM1N,/api/get_transaction/TID-9573,[ERR-20250408-Z8XM1N] Transaction not found,"Error: [ERR-20250408-Z8XM1N] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T08:33:45.288Z,,
1041,ERR-20250408-PE5I40,/api/get_transaction/TID-8057,Transaction not found,,2025-04-08T08:33:54.927Z,,
1042,ERR-20250408-PE5I40,/api/get_transaction/TID-8057,[ERR-20250408-PE5I40] Transaction not found,"Error: [ERR-20250408-PE5I40] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T08:33:54.937Z,,
1043,ERR-20250408-T9XLW0,/api/get_transaction/TID-5252,Transaction not found,,2025-04-08T08:34:09.117Z,,
1044,ERR-20250408-T9XLW0,/api/get_transaction/TID-5252,[ERR-20250408-T9XLW0] Transaction not found,"Error: [ERR-20250408-T9XLW0] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T08:34:09.128Z,,
1045,ERR-20250408-4HR6A2,/api/get_sales_profit_by_today/2025-04-08,Failed to get daily profit,,2025-04-08T10:00:52.479Z,,
1046,ERR-20250408-D91NR7,/api/get_sales_profit_by_month/2025/04,Failed to get monthly profit,,2025-04-08T10:00:52.505Z,,
1047,ERR-20250408-DM000K,/api/get_sales_profit_by_year/2025,Failed to get profit,,2025-04-08T10:00:52.515Z,,
1048,ERR-20250408-65TQA8,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T10:00:52.518Z,,
1049,ERR-20250408-4HR6A2,/api/get_sales_profit_by_today/2025-04-08,[ERR-20250408-4HR6A2] Failed to get daily profit,"Error: [ERR-20250408-4HR6A2] Failed to get daily profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 1)
    at async getTodayData (http://localhost:5173/src/backoffice/components/ui/dashboard/TodaySalesCard.jsx:60:44)",2025-04-08T10:00:52.530Z,,
1050,ERR-20250408-D91NR7,/api/get_sales_profit_by_month/2025/04,[ERR-20250408-D91NR7] Failed to get monthly profit,"Error: [ERR-20250408-D91NR7] Failed to get monthly profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 1)
    at async fetchData (http://localhost:5173/src/backoffice/components/ui/dashboard/ThisMonthSalesCard.jsx:61:55)",2025-04-08T10:00:52.538Z,,
1051,ERR-20250408-DM000K,/api/get_sales_profit_by_year/2025,[ERR-20250408-DM000K] Failed to get profit,"Error: [ERR-20250408-DM000K] Failed to get profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalProfitByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:60:23)",2025-04-08T10:00:52.549Z,,
1052,ERR-20250408-65TQA8,/api/get_upcoming_deliveries,[ERR-20250408-65TQA8] Something went wrong.,"Error: [ERR-20250408-65TQA8] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T10:00:52.550Z,,
1053,ERR-20250408-CRQ2LH,/api/get_transaction/TID-728ed26c-a385-4aeb-a0e1-0f724fb495e5,Failed to fetch transaction details,,2025-04-08T10:01:11.061Z,,
1054,ERR-20250408-CRQ2LH,/api/get_transaction/TID-728ed26c-a385-4aeb-a0e1-0f724fb495e5,[ERR-20250408-CRQ2LH] Failed to fetch transaction details,"Error: [ERR-20250408-CRQ2LH] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T10:01:11.070Z,,
1055,ERR-20250408-ZKSIPC,/api/get_transaction/TID-007504,Failed to fetch transaction details,,2025-04-08T10:30:24.766Z,,
1056,ERR-20250408-ZKSIPC,/api/get_transaction/TID-007504,[ERR-20250408-ZKSIPC] Failed to fetch transaction details,"Error: [ERR-20250408-ZKSIPC] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T10:30:24.777Z,,
1057,ERR-20250408-UPA0MQ,/api/get_transaction/TID-007504,Failed to fetch transaction details,,2025-04-08T10:41:22.213Z,,
1058,ERR-20250408-UPA0MQ,/api/get_transaction/TID-007504,[ERR-20250408-UPA0MQ] Failed to fetch transaction details,"Error: [ERR-20250408-UPA0MQ] Failed to fetch transaction details
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx:39:23)",2025-04-08T10:41:22.233Z,,
1059,ERR-20250408-IIH379,/api/transactions?registerId=TID-007504,Register not found.,,2025-04-08T10:51:22.778Z,,
1060,ERR-20250408-IIH379,/api/transactions?registerId=TID-007504,[ERR-20250408-IIH379] Register not found.,"Error: [ERR-20250408-IIH379] Register not found.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx:45:23)",2025-04-08T10:51:22.806Z,,
1061,ERR-20250408-QQ48AM,/api/transactions?registerId=TID-007504,Register not found.,,2025-04-08T10:52:31.894Z,,
1062,ERR-20250408-QQ48AM,/api/transactions?registerId=TID-007504,[ERR-20250408-QQ48AM] Register not found.,"Error: [ERR-20250408-QQ48AM] Register not found.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx:45:23)",2025-04-08T10:52:31.906Z,,
1063,ERR-20250408-HAY1OX,/api/transactions?registerId=undefined,Register not found.,,2025-04-08T11:12:30.382Z,,
1064,ERR-20250408-HAY1OX,/api/transactions?registerId=undefined,[ERR-20250408-HAY1OX] Register not found.,"Error: [ERR-20250408-HAY1OX] Register not found.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransactions (http://localhost:5173/src/backoffice/views/register/Transactions.jsx:45:23)",2025-04-08T11:12:30.391Z,,
1065,ERR-20250408-7KWCKY,/api/get_transaction/undefined,Transaction not found,,2025-04-08T11:13:01.844Z,,
1066,ERR-20250408-7KWCKY,/api/get_transaction/undefined,[ERR-20250408-7KWCKY] Transaction not found,"Error: [ERR-20250408-7KWCKY] Transaction not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchTransaction (http://localhost:5173/src/backoffice/views/register/ViewTransaction.jsx?t=1744110699741:40:23)",2025-04-08T11:13:01.854Z,,
1067,ERR-20250408-EMS46J,/api/get_sales_profit_by_today/2025-04-08,Failed to get daily profit,,2025-04-08T11:18:43.552Z,,
1068,ERR-20250408-MK2JIP,/api/get_sales_profit_by_month/2025/04,Failed to get monthly profit,,2025-04-08T11:18:43.553Z,,
1069,ERR-20250408-KBFCMS,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T11:18:43.589Z,,
1070,ERR-20250408-J3TOOY,/api/get_sales_profit_by_year/2025,Failed to get profit,,2025-04-08T11:18:43.590Z,,
1071,ERR-20250408-EMS46J,/api/get_sales_profit_by_today/2025-04-08,[ERR-20250408-EMS46J] Failed to get daily profit,"Error: [ERR-20250408-EMS46J] Failed to get daily profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 1)
    at async getTodayData (http://localhost:5173/src/backoffice/components/ui/dashboard/TodaySalesCard.jsx:60:44)",2025-04-08T11:18:43.591Z,,
1072,ERR-20250408-MK2JIP,/api/get_sales_profit_by_month/2025/04,[ERR-20250408-MK2JIP] Failed to get monthly profit,"Error: [ERR-20250408-MK2JIP] Failed to get monthly profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 1)
    at async fetchData (http://localhost:5173/src/backoffice/components/ui/dashboard/ThisMonthSalesCard.jsx:61:55)",2025-04-08T11:18:43.600Z,,
1073,ERR-20250408-KBFCMS,/api/get_upcoming_deliveries,[ERR-20250408-KBFCMS] Something went wrong.,"Error: [ERR-20250408-KBFCMS] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T11:18:43.605Z,,
1074,ERR-20250408-J3TOOY,/api/get_sales_profit_by_year/2025,[ERR-20250408-J3TOOY] Failed to get profit,"Error: [ERR-20250408-J3TOOY] Failed to get profit
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async getTotalProfitByYear (http://localhost:5173/src/backoffice/components/ui/dashboard/TotalSalesCard.jsx:60:23)",2025-04-08T11:18:43.618Z,,
1075,ERR-20250408-4OXMO9,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T11:29:43.456Z,,
1076,ERR-20250408-4OXMO9,/api/get_upcoming_deliveries,[ERR-20250408-4OXMO9] Something went wrong.,"Error: [ERR-20250408-4OXMO9] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T11:29:43.474Z,,
1077,ERR-20250408-LSY2W4,/api/get_upcoming_deliveries,Something went wrong.,,2025-04-08T11:31:08.965Z,,
1078,ERR-20250408-LSY2W4,/api/get_upcoming_deliveries,[ERR-20250408-LSY2W4] Something went wrong.,"Error: [ERR-20250408-LSY2W4] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T11:31:08.984Z,,
1079,ERR-20250408-G5CQ3Z,/api/get_upcoming_deliveries,Failed to fetch upcoming deliveries,,2025-04-08T11:32:03.675Z,,
1080,ERR-20250408-G5CQ3Z,/api/get_upcoming_deliveries,[ERR-20250408-G5CQ3Z] Failed to fetch upcoming deliveries,"Error: [ERR-20250408-G5CQ3Z] Failed to fetch upcoming deliveries
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx:31:19)",2025-04-08T11:32:03.693Z,,
1081,ERR-20250408-T1ZNWE,/api/get_upcoming_deliveries,Failed to fetch upcoming deliveries,,2025-04-08T11:33:45.645Z,,
1082,ERR-20250408-T1ZNWE,/api/get_upcoming_deliveries,[ERR-20250408-T1ZNWE] Failed to fetch upcoming deliveries,"Error: [ERR-20250408-T1ZNWE] Failed to fetch upcoming deliveries
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx?t=1744112025246:31:19)",2025-04-08T11:33:45.706Z,,
1083,ERR-20250408-NFMOZ9,/api/get_upcoming_deliveries,Failed to fetch upcoming deliveries,,2025-04-08T11:33:47.734Z,,
1084,ERR-20250408-NFMOZ9,/api/get_upcoming_deliveries,[ERR-20250408-NFMOZ9] Failed to fetch upcoming deliveries,"Error: [ERR-20250408-NFMOZ9] Failed to fetch upcoming deliveries
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx?t=1744112027676:31:19)",2025-04-08T11:33:47.746Z,,
1085,ERR-20250408-35Y4NR,/api/get_upcoming_deliveries,Failed to fetch upcoming deliveries,,2025-04-08T11:33:55.800Z,,
1086,ERR-20250408-35Y4NR,/api/get_upcoming_deliveries,[ERR-20250408-35Y4NR] Failed to fetch upcoming deliveries,"Error: [ERR-20250408-35Y4NR] Failed to fetch upcoming deliveries
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx?t=1744112035737:31:19)",2025-04-08T11:33:55.809Z,,
1087,ERR-20250408-308VCT,/api/get_upcoming_deliveries,Failed to fetch upcoming deliveries,,2025-04-08T11:33:57.600Z,,
1088,ERR-20250408-308VCT,/api/get_upcoming_deliveries,[ERR-20250408-308VCT] Failed to fetch upcoming deliveries,"Error: [ERR-20250408-308VCT] Failed to fetch upcoming deliveries
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async fetchUpcomingDeliveries (http://localhost:5173/src/backoffice/components/ui/dashboard/UpcomingDeliveriesCard.jsx?t=1744112037546:31:19)",2025-04-08T11:33:57.613Z,,
1089,ERR-20250408-NVDDNY,/api/purchase_order/41,Purchase order not found,,2025-04-08T12:48:32.275Z,,
1090,ERR-20250408-NVDDNY,/api/purchase_order/41,[ERR-20250408-NVDDNY] Purchase order not found,"Error: [ERR-20250408-NVDDNY] Purchase order not found
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async handleGetPurchaseOrder (http://localhost:5173/src/backoffice/views/orders/EditPurchaseOrder.jsx:77:20)",2025-04-08T12:48:32.299Z,,
1091,ERR-20250408-2S1A1Z,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:16.501Z,,
1092,ERR-20250408-2S1A1Z,/api/get_top_selling_products/2025/04,[ERR-20250408-2S1A1Z] Something went wrong.,"Error: [ERR-20250408-2S1A1Z] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:16.519Z,,
1093,ERR-20250408-RB9UA3,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:30.707Z,,
1094,ERR-20250408-RB9UA3,/api/get_top_selling_products/2025/04,[ERR-20250408-RB9UA3] Something went wrong.,"Error: [ERR-20250408-RB9UA3] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:30.718Z,,
1095,ERR-20250408-F9FYON,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:30.918Z,,
1096,ERR-20250408-F9FYON,/api/get_top_selling_products/2025/04,[ERR-20250408-F9FYON] Something went wrong.,"Error: [ERR-20250408-F9FYON] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:30.929Z,,
1097,ERR-20250408-XNKEU0,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:31.649Z,,
1098,ERR-20250408-XNKEU0,/api/get_top_selling_products/2025/04,[ERR-20250408-XNKEU0] Something went wrong.,"Error: [ERR-20250408-XNKEU0] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:31.659Z,,
1099,ERR-20250408-MTP6BS,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:32.109Z,,
1100,ERR-20250408-MTP6BS,/api/get_top_selling_products/2025/04,[ERR-20250408-MTP6BS] Something went wrong.,"Error: [ERR-20250408-MTP6BS] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:32.124Z,,
1101,ERR-20250408-07G5Y4,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:32.393Z,,
1102,ERR-20250408-07G5Y4,/api/get_top_selling_products/2025/04,[ERR-20250408-07G5Y4] Something went wrong.,"Error: [ERR-20250408-07G5Y4] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:32.404Z,,
1103,ERR-20250408-MT7QE6,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:32.594Z,,
1104,ERR-20250408-MT7QE6,/api/get_top_selling_products/2025/04,[ERR-20250408-MT7QE6] Something went wrong.,"Error: [ERR-20250408-MT7QE6] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:32.605Z,,
1105,ERR-20250408-I6SDY6,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:32.743Z,,
1106,ERR-20250408-I6SDY6,/api/get_top_selling_products/2025/04,[ERR-20250408-I6SDY6] Something went wrong.,"Error: [ERR-20250408-I6SDY6] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:32.757Z,,
1107,ERR-20250408-JU9HE8,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:32.977Z,,
1108,ERR-20250408-JU9HE8,/api/get_top_selling_products/2025/04,[ERR-20250408-JU9HE8] Something went wrong.,"Error: [ERR-20250408-JU9HE8] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:32.991Z,,
1109,ERR-20250408-TMT3CV,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:33.247Z,,
1110,ERR-20250408-TMT3CV,/api/get_top_selling_products/2025/04,[ERR-20250408-TMT3CV] Something went wrong.,"Error: [ERR-20250408-TMT3CV] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:33.264Z,,
1111,ERR-20250408-A8M7FP,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:33.428Z,,
1112,ERR-20250408-A8M7FP,/api/get_top_selling_products/2025/04,[ERR-20250408-A8M7FP] Something went wrong.,"Error: [ERR-20250408-A8M7FP] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:33.442Z,,
1113,ERR-20250408-EBFHTH,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:33.653Z,,
1114,ERR-20250408-EBFHTH,/api/get_top_selling_products/2025/04,[ERR-20250408-EBFHTH] Something went wrong.,"Error: [ERR-20250408-EBFHTH] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:33.681Z,,
1115,ERR-20250408-3RBA19,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:34.061Z,,
1116,ERR-20250408-3RBA19,/api/get_top_selling_products/2025/04,[ERR-20250408-3RBA19] Something went wrong.,"Error: [ERR-20250408-3RBA19] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:34.075Z,,
1117,ERR-20250408-0I37C7,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:34.281Z,,
1118,ERR-20250408-0I37C7,/api/get_top_selling_products/2025/04,[ERR-20250408-0I37C7] Something went wrong.,"Error: [ERR-20250408-0I37C7] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:34.296Z,,
1119,ERR-20250408-5CV0YL,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:34.505Z,,
1120,ERR-20250408-5CV0YL,/api/get_top_selling_products/2025/04,[ERR-20250408-5CV0YL] Something went wrong.,"Error: [ERR-20250408-5CV0YL] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:34.527Z,,
1121,ERR-20250408-TZTT7B,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:34.693Z,,
1122,ERR-20250408-TZTT7B,/api/get_top_selling_products/2025/04,[ERR-20250408-TZTT7B] Something went wrong.,"Error: [ERR-20250408-TZTT7B] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:34.708Z,,
1123,ERR-20250408-7KUES3,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:35.010Z,,
1124,ERR-20250408-7KUES3,/api/get_top_selling_products/2025/04,[ERR-20250408-7KUES3] Something went wrong.,"Error: [ERR-20250408-7KUES3] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:35.029Z,,
1125,ERR-20250408-QHOCHK,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:35.117Z,,
1126,ERR-20250408-QHOCHK,/api/get_top_selling_products/2025/04,[ERR-20250408-QHOCHK] Something went wrong.,"Error: [ERR-20250408-QHOCHK] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:35.137Z,,
1127,ERR-20250408-BOV2CW,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:35.335Z,,
1128,ERR-20250408-BOV2CW,/api/get_top_selling_products/2025/04,[ERR-20250408-BOV2CW] Something went wrong.,"Error: [ERR-20250408-BOV2CW] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:35.353Z,,
1129,ERR-20250408-L3S6Z8,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:04:35.470Z,,
1130,ERR-20250408-L3S6Z8,/api/get_top_selling_products/2025/04,[ERR-20250408-L3S6Z8] Something went wrong.,"Error: [ERR-20250408-L3S6Z8] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:04:35.494Z,,
1131,ERR-20250408-D0W4SK,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:05:59.702Z,,
1132,ERR-20250408-D0W4SK,/api/get_top_selling_products/2025/04,[ERR-20250408-D0W4SK] Something went wrong.,"Error: [ERR-20250408-D0W4SK] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:05:59.716Z,,
1133,ERR-20250408-GFLVEO,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:06:04.404Z,,
1134,ERR-20250408-GFLVEO,/api/get_top_selling_products/2025/04,[ERR-20250408-GFLVEO] Something went wrong.,"Error: [ERR-20250408-GFLVEO] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:06:04.414Z,,
1135,ERR-20250408-GCAMLL,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:06:07.117Z,,
1136,ERR-20250408-GCAMLL,/api/get_top_selling_products/2025/04,[ERR-20250408-GCAMLL] Something went wrong.,"Error: [ERR-20250408-GCAMLL] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:06:07.125Z,,
1137,ERR-20250408-RC2VEQ,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:06:54.441Z,,
1138,ERR-20250408-RC2VEQ,/api/get_top_selling_products/2025/04,[ERR-20250408-RC2VEQ] Something went wrong.,"Error: [ERR-20250408-RC2VEQ] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:06:54.450Z,,
1139,ERR-20250408-415KPK,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:07:12.841Z,,
1140,ERR-20250408-415KPK,/api/get_top_selling_products/2025/04,[ERR-20250408-415KPK] Something went wrong.,"Error: [ERR-20250408-415KPK] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:07:12.850Z,,
1141,ERR-20250408-VIJHFU,/api/get_top_selling_products/2025/04,Something went wrong.,,2025-04-08T13:07:15.291Z,,
1142,ERR-20250408-VIJHFU,/api/get_top_selling_products/2025/04,[ERR-20250408-VIJHFU] Something went wrong.,"Error: [ERR-20250408-VIJHFU] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)",2025-04-08T13:07:15.302Z,,
1143,ERR-20250408-EXUKNY,/api/get_total_inventory,Something went wrong.,,2025-04-08T13:36:26.377Z,,
1144,ERR-20250408-TV7BKB,/api/get_inventory_value,Something went wrong.,,2025-04-08T13:36:26.378Z,,
1145,ERR-20250408-L1P3DQ,/api/get_top_category,Something went wrong.,,2025-04-08T13:36:26.380Z,,
1146,ERR-20250408-EXUKNY,/api/get_total_inventory,[ERR-20250408-EXUKNY] Something went wrong.,"Error: [ERR-20250408-EXUKNY] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 0)
    at async fetchInventoryStats (http://localhost:5173/src/backoffice/components/ui/dashboard/InventoryKPICards.jsx:30:36)",2025-04-08T13:36:26.399Z,,
1147,ERR-20250408-TV7BKB,/api/get_inventory_value,[ERR-20250408-TV7BKB] Something went wrong.,"Error: [ERR-20250408-TV7BKB] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 1)
    at async fetchInventoryStats (http://localhost:5173/src/backoffice/components/ui/dashboard/InventoryKPICards.jsx:30:36)",2025-04-08T13:36:26.415Z,,
1148,ERR-20250408-L1P3DQ,/api/get_top_category,[ERR-20250408-L1P3DQ] Something went wrong.,"Error: [ERR-20250408-L1P3DQ] Something went wrong.
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 2)
    at async fetchInventoryStats (http://localhost:5173/src/backoffice/components/ui/dashboard/InventoryKPICards.jsx:30:36)",2025-04-08T13:36:26.416Z,,
1149,ERR-20250408-JNM1L6,/api/get_top_category,Failed to fetch top category,,2025-04-08T13:42:13.016Z,,
1150,ERR-20250408-JNM1L6,/api/get_top_category,[ERR-20250408-JNM1L6] Failed to fetch top category,"Error: [ERR-20250408-JNM1L6] Failed to fetch top category
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 2)
    at async fetchInventoryStats (http://localhost:5173/src/backoffice/components/ui/dashboard/InventoryKPICards.jsx:30:36)",2025-04-08T13:42:13.058Z,,
1151,ERR-20250408-7GQJJV,/api/get_top_category,Failed to fetch top category,,2025-04-08T13:43:50.908Z,,
1152,ERR-20250408-7GQJJV,/api/get_top_category,[ERR-20250408-7GQJJV] Failed to fetch top category,"Error: [ERR-20250408-7GQJJV] Failed to fetch top category
    at apiFetch (http://localhost:5173/src/utils/api.js:64:10)
    at async Promise.all (index 2)
    at async fetchInventoryStats (http://localhost:5173/src/backoffice/components/ui/dashboard/InventoryKPICards.jsx:30:36)",2025-04-08T13:43:50.951Z,,
1153,ERR-20250408-KJ0MA6,/api/get_top_category,Failed to fetch top category,,2025-04-08T13:45:06.324Z,,
